order_id,order_date,gross_amount,commission_fee,transaction_fee,shipping_subsidy,refund_flag,refund_amount,net_amount
ORD0002359,2025-09-17,219.68,5.19,2.89,3.43,0,0.0,215.03
ORD0002360,2025-09-17,295.5,11.32,5.23,7.06,0,0.0,286.01
ORD0002361,2025-09-17,312.74,11.46,3.49,2.07,0,0.0,299.86
ORD0002362,2025-09-17,421.09,20.19,6.55,0.58,0,0.0,394.93
ORD0002363,2025-09-17,279.88,9.06,4.46,7.91,1,155.21,119.06
ORD0002364,2025-09-17,127.38,5.54,1.3,8.08,1,72.66,55.96
ORD0002365,2025-09-17,145.6,4.24,1.51,0.23,0,0.0,140.08
ORD0002366,2025-09-17,68.4,2.56,0.89,9.48,0,0.0,74.43
ORD0002367,2025-09-17,373.24,17.84,6.01,4.46,0,0.0,353.85
ORD0002368,2025-09-17,70.85,2.75,1.39,9.05,0,0.0,75.76
ORD0002369,2025-09-18,114.61,4.66,1.58,6.41,0,0.0,114.78
ORD0002370,2025-09-18,233.96,10.74,3.97,9.99,0,0.0,229.24
ORD0002371,2025-09-18,473.57,14.25,6.39,2.44,0,0.0,455.37
ORD0002372,2025-09-18,301.02,10.17,3.01,4.73,0,0.0,292.57
ORD0002373,2025-09-18,324.82,12.69,3.55,9.1,0,0.0,317.68
ORD0002374,2025-09-18,24.67,0.73,0.44,1.03,0,0.0,24.53
ORD0002375,2025-09-18,47.18,1.2,0.51,9.28,0,0.0,54.75
ORD0002376,2025-09-18,52.13,2.55,0.83,4.88,0,0.0,53.63
ORD0002377,2025-09-18,413.43,10.68,7.68,8.93,0,0.0,404.0
ORD0002378,2025-09-18,133.69,3.61,2.33,6.21,0,0.0,133.96
ORD0002379,2025-09-18,177.84,6.86,2.51,6.71,0,0.0,175.18
ORD0002380,2025-09-18,312.78,6.98,3.78,7.73,0,0.0,309.75
ORD0002381,2025-09-18,300.3,6.31,5.77,0.67,0,0.0,288.89
ORD0002382,2025-09-18,217.05,4.76,3.4,6.28,0,0.0,215.17
ORD0002383,2025-09-18,22.06,0.52,0.31,9.24,0,0.0,30.47
ORD0002384,2025-09-18,235.81,7.75,4.58,9.56,0,0.0,233.04
ORD0002385,2025-09-18,374.66,16.81,4.55,9.68,0,0.0,362.98
ORD0002386,2025-09-18,132.91,4.02,1.92,6.46,0,0.0,133.43
ORD0002387,2025-09-18,360.01,11.82,3.99,6.33,0,0.0,350.53
ORD0002388,2025-09-18,27.27,1.04,0.31,5.52,0,0.0,31.44
ORD0002389,2025-09-18,455.84,13.25,6.38,6.08,0,0.0,442.29
ORD0002390,2025-09-18,476.02,15.7,8.09,6.12,0,0.0,458.35
ORD0002391,2025-09-18,21.18,0.67,0.28,0.42,0,0.0,20.65
ORD0002392,2025-09-18,239.75,7.25,4.05,0.89,0,0.0,229.34
ORD0002393,2025-09-18,218.63,6.92,3.95,6.19,0,0.0,213.95
ORD0002394,2025-09-18,424.1,8.62,7.96,3.14,0,0.0,410.66
ORD0002395,2025-09-18,279.55,13.02,2.92,3.01,0,0.0,266.62
ORD0002396,2025-09-18,313.46,15.46,5.56,1.93,0,0.0,294.37
ORD0002397,2025-09-18,117.2,5.38,1.34,8.01,1,92.9,25.59
ORD0002398,2025-09-18,56.99,1.15,0.97,9.64,0,0.0,64.51
ORD0002399,2025-09-18,352.32,14.98,4.83,6.28,0,0.0,338.79
ORD0002400,2025-09-18,317.92,11.82,5.43,9.45,0,0.0,310.12
ORD0002401,2025-09-18,419.52,9.58,5.09,8.84,0,0.0,413.69
ORD0002402,2025-09-18,425.45,20.42,7.0,2.18,1,4.34,395.87
ORD0002403,2025-09-18,322.9,13.98,3.63,1.54,0,0.0,306.83
ORD0002404,2025-09-18,278.41,6.78,3.26,2.12,0,0.0,270.49
ORD0002405,2025-09-18,458.72,22.44,7.41,0.96,0,0.0,429.83
ORD0002406,2025-09-18,404.61,9.62,5.41,5.83,0,0.0,395.41
ORD0002407,2025-09-18,443.56,14.92,7.56,2.83,0,0.0,423.91
ORD0002408,2025-09-18,498.0,12.34,8.39,9.13,0,0.0,486.4
ORD0002409,2025-09-18,213.68,5.24,3.47,6.13,0,0.0,211.1
ORD0002410,2025-09-18,364.13,17.85,6.3,3.6,0,0.0,343.58
ORD0002411,2025-09-18,350.27,13.02,6.28,9.85,0,0.0,340.82
ORD0002412,2025-09-18,103.59,2.88,1.98,9.53,0,0.0,108.26
ORD0002413,2025-09-18,325.54,14.09,3.52,7.79,0,0.0,315.72
ORD0002414,2025-09-18,225.48,10.43,3.54,7.92,0,0.0,219.43
ORD0002415,2025-09-18,236.31,11.23,4.13,9.77,0,0.0,230.72
ORD0002416,2025-09-18,106.47,5.11,1.3,6.0,0,0.0,106.06
ORD0002417,2025-09-18,377.47,17.8,4.77,8.8,0,0.0,363.7
ORD0002418,2025-09-18,355.01,13.91,4.5,0.65,1,67.4,269.85
ORD0002419,2025-09-18,275.5,8.34,4.33,5.54,0,0.0,268.37
ORD0002420,2025-09-18,95.23,4.55,1.3,5.03,0,0.0,94.41
ORD0002421,2025-09-18,287.3,6.8,4.79,0.38,0,0.0,276.09
ORD0002422,2025-09-18,68.06,1.71,1.1,0.87,0,0.0,66.12
ORD0002423,2025-09-18,182.9,6.04,3.03,0.22,0,0.0,174.05
ORD0002424,2025-09-18,198.73,5.67,2.49,2.94,0,0.0,193.51
ORD0002425,2025-09-18,444.04,17.08,7.85,0.54,0,0.0,419.65
ORD0002426,2025-09-18,219.47,10.35,3.65,4.23,0,0.0,209.7
ORD0002427,2025-09-18,307.27,10.67,3.47,8.13,0,0.0,301.26
ORD0002428,2025-09-18,439.89,16.11,5.28,6.14,0,0.0,424.64
ORD0002429,2025-09-18,224.36,7.34,2.92,6.74,0,0.0,220.84
ORD0002430,2025-09-18,444.18,18.31,8.6,0.32,0,0.0,417.59
ORD0002431,2025-09-18,85.5,1.97,1.13,8.4,0,0.0,90.8
ORD0002432,2025-09-18,195.12,4.19,1.99,1.46,0,0.0,190.4
ORD0002433,2025-09-18,65.47,2.57,0.75,3.03,0,0.0,65.18
ORD0002434,2025-09-18,289.25,10.43,2.99,5.17,0,0.0,281.0
ORD0002435,2025-09-18,479.5,15.45,6.73,9.3,0,0.0,466.62
ORD0002436,2025-09-18,335.34,10.07,6.03,9.98,0,0.0,329.22
ORD0002437,2025-09-18,320.52,6.91,4.65,7.83,0,0.0,316.79
ORD0002438,2025-09-18,153.52,6.2,2.82,7.29,0,0.0,151.79
ORD0002439,2025-09-18,466.93,15.24,4.89,5.28,0,0.0,452.08
ORD0002440,2025-09-18,246.34,8.22,3.62,6.66,0,0.0,241.16
ORD0002441,2025-09-18,148.16,6.93,2.65,1.44,0,0.0,140.02
ORD0002442,2025-09-18,494.1,20.81,8.27,2.69,0,0.0,467.71
ORD0002443,2025-09-18,223.1,5.93,4.13,9.85,0,0.0,222.89
ORD0002444,2025-09-18,198.32,7.88,2.53,9.8,0,0.0,197.71
ORD0002445,2025-09-18,36.78,0.88,0.55,3.23,0,0.0,38.58
ORD0002446,2025-09-18,105.58,2.73,1.77,2.41,0,0.0,103.49
ORD0002447,2025-09-18,408.41,16.92,4.77,2.3,0,0.0,389.02
ORD0002448,2025-09-18,251.69,5.98,4.57,4.85,0,0.0,245.99
ORD0002449,2025-09-18,478.34,13.59,6.27,2.24,0,0.0,460.72
ORD0002450,2025-09-18,60.27,2.83,0.66,6.48,0,0.0,63.26
ORD0002451,2025-09-18,315.65,13.3,5.57,0.75,1,73.52,224.01
ORD0002452,2025-09-18,365.59,17.51,6.23,1.04,0,0.0,342.89
ORD0002453,2025-09-18,318.17,14.78,5.99,2.77,1,185.56,114.61
ORD0002454,2025-09-18,274.34,8.06,5.19,7.77,0,0.0,268.86
ORD0002455,2025-09-18,297.58,11.6,3.8,3.23,0,0.0,285.41
ORD0002456,2025-09-19,35.78,1.59,0.63,5.77,0,0.0,39.33
ORD0002457,2025-09-19,222.95,7.33,3.15,2.66,0,0.0,215.13
ORD0002458,2025-09-19,201.26,8.6,3.14,8.43,0,0.0,197.95
ORD0002459,2025-09-19,276.92,11.4,5.39,6.83,0,0.0,266.96
ORD0002460,2025-09-19,289.11,9.75,3.02,0.04,0,0.0,276.38
ORD0002461,2025-09-19,128.19,3.81,1.86,5.66,0,0.0,128.18
ORD0002462,2025-09-19,118.19,4.94,1.61,2.32,0,0.0,113.96
ORD0002463,2025-09-19,405.71,12.6,4.49,0.15,0,0.0,388.77
ORD0002464,2025-09-19,56.57,1.42,1.1,6.19,0,0.0,60.24
ORD0002465,2025-09-19,256.78,7.61,5.04,2.05,0,0.0,246.18
ORD0002466,2025-09-19,111.99,5.19,1.47,9.0,0,0.0,114.33
ORD0002467,2025-09-19,173.39,4.94,3.38,5.73,0,0.0,170.8
ORD0002468,2025-09-19,153.1,4.14,1.58,2.09,0,0.0,149.47
ORD0002469,2025-09-19,360.09,8.64,7.13,9.79,0,0.0,354.11
ORD0002470,2025-09-19,238.89,5.17,4.39,5.46,0,0.0,234.79
ORD0002471,2025-09-19,163.73,8.07,1.99,1.65,0,0.0,155.32
ORD0002472,2025-09-19,419.05,15.13,6.7,5.17,0,0.0,402.39
ORD0002473,2025-09-19,61.18,2.56,1.1,9.59,0,0.0,67.11
ORD0002474,2025-09-19,387.85,16.75,5.12,4.24,0,0.0,370.22
ORD0002475,2025-09-19,139.19,4.25,1.88,4.25,1,185.23,-47.92
ORD0002476,2025-09-19,460.65,20.25,7.5,4.61,0,0.0,437.51
ORD0002477,2025-09-19,22.67,1.11,0.26,2.8,0,0.0,24.1
ORD0002478,2025-09-19,287.2,12.14,3.21,1.62,0,0.0,273.47
ORD0002479,2025-09-19,318.69,13.18,3.98,5.79,0,0.0,307.32
ORD0002480,2025-09-19,297.1,9.79,5.17,8.94,0,0.0,291.08
ORD0002481,2025-09-19,411.21,18.6,5.62,7.36,0,0.0,394.35
ORD0002482,2025-09-19,73.84,1.67,1.11,0.96,0,0.0,72.02
ORD0002483,2025-09-19,219.47,9.33,2.62,4.01,0,0.0,211.53
ORD0002484,2025-09-19,434.59,13.41,5.19,0.05,0,0.0,416.04
ORD0002485,2025-09-19,446.59,16.51,7.37,3.08,0,0.0,425.79
ORD0002486,2025-09-19,259.21,12.13,2.87,6.69,0,0.0,250.9
ORD0002487,2025-09-19,287.82,10.98,4.8,2.9,0,0.0,274.94
ORD0002488,2025-09-19,386.68,8.03,5.42,8.41,0,0.0,381.64
ORD0002489,2025-09-19,394.21,16.43,6.59,4.77,0,0.0,375.96
ORD0002490,2025-09-19,446.28,21.36,6.17,6.69,0,0.0,425.44
ORD0002491,2025-09-19,425.05,16.69,7.85,8.84,0,0.0,409.35
ORD0002492,2025-09-19,218.92,10.04,2.31,6.83,0,0.0,213.4
ORD0002493,2025-09-19,331.88,14.85,6.28,8.97,0,0.0,319.72
ORD0002494,2025-09-19,251.95,11.55,3.2,8.08,0,0.0,245.28
ORD0002495,2025-09-19,76.62,2.32,0.8,5.67,0,0.0,79.17
ORD0002496,2025-09-19,414.41,14.18,6.47,2.97,1,71.75,324.98
ORD0002497,2025-09-19,308.85,14.03,3.78,2.98,0,0.0,294.02
ORD0002498,2025-09-19,47.84,2.26,0.7,8.75,1,157.39,-103.76
ORD0002499,2025-09-19,344.9,8.42,6.22,0.54,0,0.0,330.8
ORD0002500,2025-09-19,155.89,3.97,2.79,9.41,0,0.0,158.54
ORD0002501,2025-09-19,53.25,1.62,0.85,3.27,0,0.0,54.05
ORD0002502,2025-09-19,311.16,13.41,6.15,7.39,0,0.0,298.99
ORD0002503,2025-09-19,371.46,17.18,5.44,3.3,0,0.0,352.14
ORD0002504,2025-09-19,268.3,10.04,2.79,9.53,0,0.0,265.0
ORD0002505,2025-09-19,22.71,0.53,0.41,0.36,0,0.0,22.13
ORD0002506,2025-09-19,296.9,8.64,3.63,3.53,0,0.0,288.16
ORD0002507,2025-09-19,23.17,1.06,0.27,8.67,1,60.41,-29.9
ORD0002508,2025-09-19,464.68,14.14,4.97,2.74,0,0.0,448.31
ORD0002509,2025-09-19,148.31,3.42,1.97,2.76,0,0.0,145.68
ORD0002510,2025-09-19,438.08,12.73,5.81,8.99,0,0.0,428.53
ORD0002511,2025-09-19,25.81,1.14,0.34,8.31,0,0.0,32.64
ORD0002512,2025-09-19,66.66,2.32,1.06,1.06,0,0.0,64.34
ORD0002513,2025-09-19,236.68,5.95,4.15,5.8,0,0.0,232.38
ORD0002514,2025-09-19,384.13,11.29,7.44,2.23,0,0.0,367.63
ORD0002515,2025-09-19,472.43,22.96,5.17,2.15,1,95.16,351.29
ORD0002516,2025-09-19,270.13,8.9,3.11,6.15,0,0.0,264.27
ORD0002517,2025-09-19,190.62,6.34,3.03,1.24,0,0.0,182.49
ORD0002518,2025-09-19,41.39,1.02,0.45,4.7,0,0.0,44.62
ORD0002519,2025-09-19,300.18,8.75,4.11,2.56,0,0.0,289.88
ORD0002520,2025-09-19,202.42,9.0,3.29,8.54,0,0.0,198.67
ORD0002521,2025-09-19,456.38,19.89,8.13,5.54,0,0.0,433.9
ORD0002522,2025-09-19,250.43,8.28,3.05,2.15,0,0.0,241.25
ORD0002523,2025-09-19,387.41,18.13,6.46,9.26,0,0.0,372.08
ORD0002524,2025-09-19,427.14,13.42,7.03,8.23,0,0.0,414.92
ORD0002525,2025-09-19,67.17,3.09,1.25,2.65,0,0.0,65.48
ORD0002526,2025-09-19,231.61,4.85,3.04,9.61,0,0.0,233.33
ORD0002527,2025-09-19,448.98,13.66,7.86,2.68,0,0.0,430.14
ORD0002528,2025-09-19,223.74,10.21,3.92,2.93,0,0.0,212.54
ORD0002529,2025-09-19,291.27,13.7,3.61,3.86,1,99.48,178.34
ORD0002530,2025-09-19,439.09,18.75,7.12,1.65,0,0.0,414.87
ORD0002531,2025-09-19,131.64,5.28,2.21,6.87,0,0.0,131.02
ORD0002532,2025-09-19,449.4,19.98,5.73,5.57,0,0.0,429.26
ORD0002533,2025-09-19,210.57,8.68,3.06,8.94,1,199.9,7.87
ORD0002534,2025-09-19,304.66,8.42,4.37,2.41,1,67.09,227.19
ORD0002535,2025-09-19,177.46,6.03,3.15,1.7,0,0.0,169.98
ORD0002536,2025-09-19,273.02,10.87,2.73,3.59,0,0.0,263.01
ORD0002537,2025-09-19,43.66,1.64,0.66,1.46,0,0.0,42.82
ORD0002538,2025-09-19,51.32,2.39,0.61,9.46,0,0.0,57.78
ORD0002539,2025-09-19,219.07,7.5,3.61,7.17,0,0.0,215.13
ORD0002540,2025-09-19,180.78,4.58,3.04,7.96,0,0.0,181.12
ORD0002541,2025-09-19,315.58,8.34,4.74,7.48,1,78.69,231.29
ORD0002542,2025-09-19,38.2,1.73,0.59,2.43,0,0.0,38.31
ORD0002543,2025-09-19,100.48,2.04,1.32,1.41,0,0.0,98.53
ORD0002544,2025-09-19,120.6,5.56,1.58,4.29,0,0.0,117.75
ORD0002545,2025-09-19,231.44,5.01,4.04,8.29,0,0.0,230.68
ORD0002546,2025-09-19,138.48,4.4,1.57,3.31,0,0.0,135.82
ORD0002547,2025-09-19,86.08,3.79,1.52,0.1,0,0.0,80.87
ORD0002548,2025-09-19,306.84,9.89,5.08,6.6,0,0.0,298.47
ORD0002549,2025-09-19,377.06,16.84,7.11,2.0,0,0.0,355.11
ORD0002550,2025-09-19,348.93,8.03,4.4,5.43,0,0.0,341.93
ORD0002551,2025-09-19,152.57,5.39,2.3,0.15,1,147.57,-2.54
ORD0002552,2025-09-19,430.13,16.12,4.47,5.09,0,0.0,414.63
ORD0002553,2025-09-19,313.67,14.66,6.0,3.94,0,0.0,296.95
ORD0002554,2025-09-19,315.04,7.19,5.28,8.8,0,0.0,311.37
ORD0002555,2025-09-19,122.17,3.68,1.98,7.22,0,0.0,123.73
ORD0002556,2025-09-19,136.26,5.42,2.36,0.36,0,0.0,128.84
ORD0002557,2025-09-19,247.88,12.24,3.18,7.9,0,0.0,240.36
ORD0002558,2025-09-19,134.15,6.1,2.15,7.91,0,0.0,133.81
ORD0002559,2025-09-19,350.28,15.9,6.31,6.63,0,0.0,334.7
ORD0002560,2025-09-19,168.11,5.97,1.83,9.29,0,0.0,169.6
ORD0002561,2025-09-19,92.92,3.43,1.82,8.03,0,0.0,95.7
ORD0002562,2025-09-19,92.77,4.24,1.76,2.19,1,155.57,-66.61
ORD0002563,2025-09-19,81.07,3.74,1.59,3.82,0,0.0,79.56
ORD0002564,2025-09-19,231.08,10.18,4.18,3.5,0,0.0,220.22
ORD0002565,2025-09-19,21.46,0.96,0.28,5.05,0,0.0,25.27
ORD0002566,2025-09-19,280.34,13.0,4.43,9.54,0,0.0,272.45
ORD0002567,2025-09-19,163.19,3.82,1.83,6.16,0,0.0,163.7
ORD0002568,2025-09-19,285.19,8.21,5.0,3.13,0,0.0,275.11
ORD0002569,2025-09-19,469.0,23.11,5.41,9.42,0,0.0,449.9
ORD0002570,2025-09-19,437.14,15.89,8.16,7.0,0,0.0,420.09
ORD0002571,2025-09-19,296.69,7.5,3.68,2.66,0,0.0,288.17
ORD0002572,2025-09-19,220.67,7.74,2.56,9.07,0,0.0,219.44
ORD0002573,2025-09-19,355.21,13.99,3.8,3.44,0,0.0,340.86
ORD0002574,2025-09-19,463.11,20.77,7.93,5.16,0,0.0,439.57
ORD0002575,2025-09-19,254.98,11.31,3.02,4.79,0,0.0,245.44
ORD0002576,2025-09-19,67.67,1.45,0.81,9.24,0,0.0,74.65
ORD0002577,2025-09-19,387.72,13.03,4.54,2.66,0,0.0,372.81
ORD0002578,2025-09-19,25.03,0.52,0.33,3.33,1,68.16,-40.65
ORD0002579,2025-09-19,387.03,18.05,7.51,6.6,0,0.0,368.07
ORD0002580,2025-09-19,60.76,1.53,0.9,8.87,0,0.0,67.2
ORD0002581,2025-09-19,71.18,2.76,0.9,1.15,1,6.49,62.18
ORD0002582,2025-09-19,395.22,14.67,4.63,2.1,0,0.0,378.02
ORD0002583,2025-09-19,350.97,13.61,3.58,9.48,0,0.0,343.26
ORD0002584,2025-09-19,289.71,10.69,3.95,7.77,0,0.0,282.84
ORD0002585,2025-09-19,413.88,17.16,4.59,3.46,0,0.0,395.59
ORD0002586,2025-09-19,428.66,16.62,4.4,3.58,0,0.0,411.22
ORD0002587,2025-09-19,239.61,5.44,2.64,4.7,0,0.0,236.23
ORD0002588,2025-09-19,498.22,15.45,6.57,6.74,0,0.0,482.94
ORD0002589,2025-09-19,191.64,6.98,3.36,5.61,0,0.0,186.91
ORD0002590,2025-09-19,102.32,3.04,1.09,7.76,0,0.0,105.95
ORD0002591,2025-09-19,426.07,18.24,7.15,0.54,0,0.0,401.22
ORD0002592,2025-09-19,219.47,6.48,3.56,8.19,1,66.51,151.11
ORD0002593,2025-09-19,439.76,19.73,8.28,0.58,0,0.0,412.33
ORD0002594,2025-09-19,49.36,1.2,0.58,8.81,0,0.0,56.39
ORD0002595,2025-09-19,73.31,3.16,1.32,0.43,0,0.0,69.26
ORD0002596,2025-09-19,39.33,1.0,0.73,1.28,0,0.0,38.88
ORD0002597,2025-09-19,308.97,11.07,6.11,1.8,0,0.0,293.59
ORD0002598,2025-09-19,419.29,12.42,7.58,2.23,0,0.0,401.52
ORD0002599,2025-09-19,213.28,8.34,2.4,4.02,0,0.0,206.56
ORD0002600,2025-09-19,63.53,1.68,1.24,6.55,0,0.0,67.16
ORD0002601,2025-09-19,199.27,8.74,3.62,8.93,0,0.0,195.84
ORD0002602,2025-09-19,187.06,6.96,2.27,5.25,0,0.0,183.08
ORD0002603,2025-09-19,328.87,16.02,3.83,5.32,0,0.0,314.34
ORD0002604,2025-09-19,333.03,13.77,6.45,3.19,0,0.0,316.0
ORD0002605,2025-09-19,69.45,2.65,0.8,8.01,0,0.0,74.01
ORD0002606,2025-09-19,221.68,9.95,3.94,1.1,0,0.0,208.89
ORD0002607,2025-09-19,328.41,8.73,4.62,3.01,0,0.0,318.07
ORD0002608,2025-09-19,144.25,5.62,2.49,0.97,0,0.0,137.11
ORD0002609,2025-09-19,215.4,6.83,2.35,2.14,1,82.22,126.14
ORD0002610,2025-09-19,314.57,13.31,5.43,5.87,0,0.0,301.7
ORD0002611,2025-09-19,213.38,4.42,3.23,1.26,0,0.0,206.99
ORD0002612,2025-09-19,34.81,1.14,0.66,1.01,0,0.0,34.02
ORD0002613,2025-09-19,126.86,5.02,1.51,8.26,0,0.0,128.59
ORD0002614,2025-09-19,392.52,13.27,4.35,1.18,0,0.0,376.08
ORD0002615,2025-09-19,139.28,3.78,1.67,6.08,1,79.62,60.29
ORD0002616,2025-09-19,412.5,14.0,4.45,3.52,0,0.0,397.57
ORD0002617,2025-09-19,244.12,11.11,4.83,8.96,0,0.0,237.14
ORD0002618,2025-09-19,247.0,6.47,2.77,7.08,0,0.0,244.84
ORD0002619,2025-09-19,389.85,12.09,4.68,0.59,0,0.0,373.67
ORD0002620,2025-09-19,203.98,10.14,3.69,8.95,1,133.3,65.8
ORD0002621,2025-09-19,134.47,6.37,1.68,4.14,0,0.0,130.56
ORD0002622,2025-09-19,70.42,1.48,0.86,2.98,0,0.0,71.06
ORD0002623,2025-09-19,342.52,12.3,5.73,6.73,0,0.0,331.22
ORD0002624,2025-09-19,245.57,5.39,3.43,7.18,0,0.0,243.93
ORD0002625,2025-09-19,408.52,19.49,7.5,3.03,0,0.0,384.56
ORD0002626,2025-09-19,239.68,7.97,3.93,3.52,0,0.0,231.3
ORD0002627,2025-09-19,219.11,7.13,2.82,1.56,0,0.0,210.72
ORD0002628,2025-09-19,163.45,4.61,2.61,5.93,0,0.0,162.16
ORD0002629,2025-09-19,115.73,4.29,2.16,9.57,0,0.0,118.85
ORD0002630,2025-09-19,418.61,10.19,5.71,4.17,0,0.0,406.88
ORD0002631,2025-09-19,65.7,2.89,1.14,9.96,0,0.0,71.63
ORD0002632,2025-09-19,453.02,15.74,6.41,1.76,0,0.0,432.63
ORD0002633,2025-09-19,32.92,1.22,0.51,7.96,0,0.0,39.15
ORD0002634,2025-09-19,270.68,12.24,4.69,9.28,0,0.0,263.03
ORD0002635,2025-09-19,48.0,1.23,0.51,6.88,1,190.81,-137.67
ORD0002636,2025-09-19,394.21,9.96,5.74,1.09,0,0.0,379.6
ORD0002637,2025-09-19,121.52,3.96,1.33,3.27,0,0.0,119.5
ORD0002638,2025-09-19,291.64,12.71,5.03,0.86,0,0.0,274.76
ORD0002639,2025-09-19,459.89,10.01,7.39,6.02,0,0.0,448.51
ORD0002640,2025-09-19,331.64,14.54,4.4,9.98,0,0.0,322.68
ORD0002641,2025-09-19,105.59,3.7,1.14,3.75,0,0.0,104.5
ORD0002642,2025-09-19,402.41,14.83,7.75,1.63,0,0.0,381.46
ORD0002643,2025-09-19,231.91,8.56,3.05,2.69,0,0.0,222.99
ORD0002644,2025-09-19,26.32,0.57,0.34,5.71,0,0.0,31.12
ORD0002645,2025-09-19,253.65,6.97,2.79,5.69,0,0.0,249.58
ORD0002646,2025-09-20,255.61,10.45,3.27,1.26,0,0.0,243.15
ORD0002647,2025-09-20,86.02,3.94,1.43,2.82,1,175.15,-91.68
ORD0002648,2025-09-20,172.93,7.38,2.03,7.67,0,0.0,171.19
ORD0002649,2025-09-20,423.41,15.27,7.7,7.29,0,0.0,407.73
ORD0002650,2025-09-20,475.36,13.97,8.76,2.05,0,0.0,454.68
ORD0002651,2025-09-20,414.6,8.36,8.2,4.76,0,0.0,402.8
ORD0002652,2025-09-20,20.31,0.8,0.4,0.97,0,0.0,20.08
ORD0002653,2025-09-20,292.65,8.4,3.15,7.16,0,0.0,288.26
ORD0002654,2025-09-20,100.0,2.75,1.66,7.93,0,0.0,103.52
ORD0002655,2025-09-20,200.36,9.87,2.55,8.94,0,0.0,196.88
ORD0002656,2025-09-20,225.4,5.69,2.54,8.86,0,0.0,226.03
ORD0002657,2025-09-20,472.61,9.91,5.43,3.38,0,0.0,460.65
ORD0002658,2025-09-20,324.19,15.72,6.28,2.55,0,0.0,304.74
ORD0002659,2025-09-20,148.47,4.33,2.5,8.97,0,0.0,150.61
ORD0002660,2025-09-20,328.54,10.45,3.45,1.46,0,0.0,316.1
ORD0002661,2025-09-20,476.9,10.7,9.46,0.59,0,0.0,457.33
ORD0002662,2025-09-20,48.4,1.55,0.87,3.14,0,0.0,49.12
ORD0002663,2025-09-20,411.67,20.24,5.39,7.6,0,0.0,393.64
ORD0002664,2025-09-20,124.11,5.07,1.83,6.94,0,0.0,124.15
ORD0002665,2025-09-20,93.49,3.2,1.61,9.87,0,0.0,98.55
ORD0002666,2025-09-20,451.46,13.19,7.57,3.6,0,0.0,434.3
ORD0002667,2025-09-20,20.89,0.65,0.31,2.76,0,0.0,22.69
ORD0002668,2025-09-20,375.72,14.4,5.68,3.78,0,0.0,359.42
ORD0002669,2025-09-20,61.87,1.71,0.65,7.82,1,69.72,-2.39
ORD0002670,2025-09-20,316.64,7.78,4.75,2.14,0,0.0,306.25
ORD0002671,2025-09-20,318.03,13.0,4.26,9.48,0,0.0,310.25
ORD0002672,2025-09-20,434.13,20.01,5.58,5.13,0,0.0,413.67
ORD0002673,2025-09-20,414.85,19.52,5.27,7.83,0,0.0,397.89
ORD0002674,2025-09-20,348.88,15.78,5.75,8.27,0,0.0,335.62
ORD0002675,2025-09-20,202.66,7.28,2.9,4.79,1,163.03,34.24
ORD0002676,2025-09-20,99.87,4.36,1.42,7.41,0,0.0,101.5
ORD0002677,2025-09-20,325.13,15.54,3.77,3.65,0,0.0,309.47
ORD0002678,2025-09-20,258.55,5.35,5.07,8.11,0,0.0,256.24
ORD0002679,2025-09-20,57.41,1.86,0.7,8.24,0,0.0,63.09
ORD0002680,2025-09-20,478.67,12.5,6.73,5.66,0,0.0,465.1
ORD0002681,2025-09-20,170.92,8.53,2.03,2.18,0,0.0,162.54
ORD0002682,2025-09-20,21.03,1.01,0.36,9.7,0,0.0,29.36
ORD0002683,2025-09-20,452.81,19.95,6.5,9.47,0,0.0,435.83
ORD0002684,2025-09-20,296.98,8.58,4.2,6.2,0,0.0,290.4
ORD0002685,2025-09-20,371.87,18.06,6.97,9.84,0,0.0,356.68
ORD0002686,2025-09-20,93.28,1.95,1.64,5.03,0,0.0,94.72
ORD0002687,2025-09-20,214.21,5.49,3.26,3.75,0,0.0,209.21
ORD0002688,2025-09-20,329.63,12.69,4.84,4.61,0,0.0,316.71
ORD0002689,2025-09-20,140.46,6.15,2.75,0.46,0,0.0,132.02
ORD0002690,2025-09-20,356.72,16.59,6.98,5.49,0,0.0,338.64
ORD0002691,2025-09-20,132.14,3.83,2.25,6.66,0,0.0,132.72
ORD0002692,2025-09-20,120.38,3.82,2.12,1.1,0,0.0,115.54
ORD0002693,2025-09-20,25.58,0.86,0.49,2.56,0,0.0,26.79
ORD0002694,2025-09-20,155.32,3.23,3.05,7.21,0,0.0,156.25
ORD0002695,2025-09-20,138.43,6.36,1.5,7.94,0,0.0,138.51
ORD0002696,2025-09-20,386.89,11.66,7.73,9.86,0,0.0,377.36
ORD0002697,2025-09-20,293.46,7.62,5.0,2.53,0,0.0,283.37
ORD0002698,2025-09-20,105.36,3.4,1.68,8.41,0,0.0,108.69
ORD0002699,2025-09-20,292.7,12.09,4.14,1.72,0,0.0,278.19
ORD0002700,2025-09-20,128.21,5.91,1.71,1.31,0,0.0,121.9
ORD0002701,2025-09-20,224.24,5.93,4.05,7.29,0,0.0,221.55
ORD0002702,2025-09-20,446.34,11.24,7.38,4.46,0,0.0,432.18
ORD0002703,2025-09-20,365.24,17.65,4.39,7.94,0,0.0,351.14
ORD0002704,2025-09-20,332.53,12.15,5.35,2.83,0,0.0,317.86
ORD0002705,2025-09-20,155.11,4.8,1.77,2.13,0,0.0,150.67
ORD0002706,2025-09-20,79.8,2.07,1.19,5.49,0,0.0,82.03
